기준_년분기_코드,서비스_업종_코드,서비스_업종_코드_명,당월_매출_금액,당월_매출_건수,주중_매출_금액,주말_매출_금액,월요일_매출_금액,화요일_매출_금액,수요일_매출_금액,목요일_매출_금액,금요일_매출_금액,토요일_매출_금액,일요일_매출_금액,시간대_00~06_매출_금액,시간대_06~11_매출_금액,시간대_11~14_매출_금액,시간대_14~17_매출_금액,시간대_17~21_매출_금액,시간대_21~24_매출_금액,남성_매출_금액,여성_매출_금액,연령대_10_매출_금액,연령대_20_매출_금액,연령대_30_매출_금액,연령대_40_매출_금액,연령대_50_매출_금액,연령대_60_이상_매출_금액,주중_매출_건수,주말_매출_건수,월요일_매출_건수,화요일_매출_건수,수요일_매출_건수,목요일_매출_건수,금요일_매출_건수,토요일_매출_건수,일요일_매출_건수,시간대_00~06_매출_건수,시간대_06~11_매출_건수,시간대_11~14_매출_건수,시간대_14~17_매출_건수,시간대_17~21_매출_건수,시간대_21~24_매출_건수,남성_매출_건수,여성_매출_건수,연령대_10_매출_건수,연령대_20_매출_건수,연령대_30_매출_건수,연령대_40_매출_건수,연령대_50_매출_건수,연령대_60_이상_매출_건수
20244,CS100007,치킨전문점,117988037911.0,3707902.0,86215175228.0,31772862683.0,13941520888.0,17633692131.0,16519575704.0,17528242785.0,20592143720.0,19058014428.0,12714848255.0,8552771782.0,679280603.0,4594207520.0,7589554796.0,50033926676.0,46538296534.0,65460569656.0,37590932887.0,889975318.0,14561747986.0,22525780569.0,24008985990.0,25322898846.0,15742113765.0,2662173.0,1045729.0,422536.0,564218.0,523034.0,527745.0,624640.0,603476.0,442253.0,187230.0,19999.0,230160.0,338716.0,1762783.0,1169014.0,2112909.0,1370814.0,44730.0,511061.0,717596.0,783900.0,849424.0,577005.0
20244,CS200007,치과의원,649502242141.0,4469487.0,564629855780.0,84872386361.0,129088037406.0,133004506673.0,93593685691.0,85861861108.0,123081764902.0,80161054726.0,4711331635.0,0.0,87524361943.0,227838666133.0,209001407341.0,124185115145.0,952691579.0,323587720078.0,322965315511.0,873886995.0,41860819798.0,88195026377.0,130148659724.0,164544530416.0,220930163219.0,3848924.0,620563.0,915649.0,891141.0,615543.0,572563.0,854028.0,595505.0,25058.0,0.0,817115.0,1364368.0,1524647.0,761288.0,2069.0,2205787.0,2256162.0,13492.0,373021.0,731993.0,976217.0,1013154.0,1354108.0
20244,CS200019,PC방,88139728231.0,16055918.0,57746633406.0,30393094825.0,10527787276.0,11781055149.0,11376472680.0,11177749582.0,12883568719.0,15972203618.0,14420891207.0,12455239148.0,5487571280.0,11266220113.0,15800060306.0,26338399628.0,16792237756.0,69141839579.0,18864126001.0,6928704510.0,36139533483.0,25391139091.0,9719888246.0,7802340057.0,2024360195.0,10553219.0,5502699.0,1920484.0,2150394.0,2092307.0,2033831.0,2356203.0,2898340.0,2604359.0,2153821.0,908780.0,2003636.0,3083642.0,4865374.0,3040665.0,12398613.0,3652927.0,1672695.0,6747163.0,4155863.0,1778000.0,1383477.0,314343.0
20244,CS300006,미곡판매,132039852585.0,2737018.0,110067073544.0,21972779041.0,27557589846.0,21003604712.0,21263223747.0,20802785464.0,19439869775.0,18115032930.0,3857746111.0,8284723982.0,44219096353.0,33852964640.0,34506306605.0,10777248995.0,399512010.0,43379571503.0,72434149182.0,24810383.0,705724636.0,7790741176.0,13918662370.0,21103487963.0,72270294151.0,2164347.0,572671.0,483726.0,453744.0,394418.0,414540.0,417919.0,439666.0,133005.0,89601.0,611292.0,813499.0,889429.0,318155.0,15042.0,1110702.0,1521506.0,1014.0,39473.0,155952.0,288617.0,537724.0,1609426.0
20244,CS300014,신발,124099673565.0,1280864.0,89880894791.0,34218778774.0,17872989114.0,20869495900.0,17978921360.0,17633573703.0,15525914714.0,18461067574.0,15757711200.0,72178031.0,8560163211.0,40912309635.0,44226618200.0,28928231730.0,1400172758.0,58544746592.0,60027918482.0,680338754.0,12741795959.0,21219455477.0,19670222652.0,30364060361.0,33896791856.0,875420.0,405444.0,159326.0,188320.0,179040.0,176420.0,172314.0,221709.0,183735.0,1992.0,76183.0,346545.0,485216.0,340515.0,30413.0,545263.0,707789.0,16305.0,172323.0,206350.0,185158.0,246263.0,426650.0
20244,CS300028,화초,70875580115.0,1389827.0,56538389896.0,14337190219.0,10934487592.0,12372339100.0,11120894854.0,10286079058.0,11824589292.0,9601277211.0,4735913008.0,536520051.0,11790013423.0,19635585834.0,21795206646.0,15134481022.0,1983773139.0,22585858443.0,25176369223.0,206529850.0,5484208730.0,10344591344.0,9579158231.0,10723530832.0,11423834253.0,1061633.0,328194.0,196550.0,221891.0,201103.0,202668.0,239421.0,210128.0,118066.0,8734.0,164272.0,401753.0,419884.0,364578.0,30606.0,509100.0,671084.0,12872.0,227768.0,303096.0,227971.0,209272.0,199175.0
20244,CS300032,가전제품,258059835364.0,682823.0,155733617786.0,102326217578.0,33429073639.0,33447869010.0,25372670377.0,28892771168.0,34591233592.0,52287743229.0,50038474349.0,3422978.0,16087572764.0,74361110724.0,94548579004.0,70620209973.0,2438939921.0,137902216353.0,109408486737.0,273268174.0,12714601928.0,59118647699.0,50274659051.0,58447115770.0,66483066879.0,423290.0,259533.0,87931.0,88767.0,79173.0,83773.0,83646.0,129184.0,130349.0,40.0,47168.0,182848.0,255765.0,192731.0,4271.0,384928.0,273559.0,2281.0,50405.0,150740.0,121012.0,149566.0,184516.0
20244,CS100002,중식음식점,303065673539.0,8861056.0,223369167211.0,79696506328.0,38562773337.0,46501949120.0,43336306779.0,45485133882.0,49483004093.0,44070917764.0,35625588564.0,5991457113.0,2616549600.0,110414424518.0,36059791519.0,116060996979.0,31922453810.0,140561844940.0,89940992029.0,2311983650.0,37626175300.0,58109279351.0,50684100961.0,47128876063.0,34642608808.0,6725878.0,2135178.0,1202271.0,1414882.0,1319994.0,1355540.0,1433191.0,1151488.0,983690.0,132270.0,107306.0,4156794.0,1298499.0,2738621.0,427566.0,4693932.0,3144208.0,141116.0,1418460.0,1867606.0,1702368.0,1591826.0,1116833.0
20244,CS200006,일반의원,1929680648368.0,48916922.0,1621246306574.0,308434341794.0,385319421155.0,353339777836.0,232305543807.0,279076743095.0,371204820681.0,291270429140.0,17163912654.0,617734763.0,429479206882.0,617589837005.0,573476917759.0,305918257052.0,2598694907.0,752422475208.0,1169612349387.0,5211452772.0,191907981054.0,396890263576.0,459897008337.0,440011008348.0,428117110200.0,42018313.0,6898609.0,10596084.0,8725066.0,6108895.0,7344734.0,9243534.0,6427211.0,471398.0,1621.0,12541899.0,13477152.0,15757945.0,7095449.0,42856.0,22238594.0,26636938.0,303395.0,3687057.0,8666848.0,11495456.0,10119987.0,14602790.0
20244,CS200028,미용실,264843258813.0,5321370.0,171148438779.0,93694820034.0,25784219198.0,31564281711.0,34443813612.0,36397075716.0,42959048542.0,58782326988.0,34912493046.0,323552954.0,9628836189.0,71534302685.0,90486121068.0,89316734056.0,3553711861.0,110519156249.0,148919959829.0,2126462095.0,32662767827.0,55533942016.0,59288093894.0,63593623832.0,46234002744.0,3496239.0,1825131.0,598259.0,642196.0,684534.0,720728.0,850522.0,1108155.0,716976.0,3305.0,276948.0,1478409.0,1764100.0,1758791.0,39817.0,2947511.0,2349831.0,54478.0,644029.0,1082845.0,1152489.0,1324809.0,1038689.0
20244,CS200031,세탁소,45669249819.0,2448838.0,36634694133.0,9034555686.0,8222584829.0,7000048010.0,7183956333.0,6991787853.0,7236317108.0,7455878101.0,1578677585.0,477632652.0,6701521094.0,11761217927.0,12629034474.0,12765242986.0,1334600686.0,18944292557.0,20522026473.0,105529639.0,4785762789.0,8905566306.0,9100548757.0,10144762625.0,6424379530.0,1808985.0,639853.0,414129.0,351594.0,366636.0,328236.0,348390.0,444945.0,194908.0,73606.0,332789.0,515007.0,633664.0,718728.0,175044.0,1181243.0,1204972.0,15935.0,456904.0,572781.0,483513.0,540089.0,316999.0
20244,CS300004,핸드폰,86472239543.0,2218111.0,67590414329.0,18881825214.0,14627603220.0,12300051778.0,10723645729.0,14648057900.0,15291055702.0,13642309225.0,5239515989.0,1356729015.0,4989820407.0,16603617441.0,32449048560.0,26229903791.0,4843120329.0,48790742685.0,25445171214.0,266127262.0,7300877444.0,10358580323.0,25639590742.0,16660239037.0,14009890016.0,1698059.0,520052.0,341559.0,348422.0,338520.0,325718.0,343840.0,327213.0,192839.0,31918.0,182398.0,542611.0,626896.0,667945.0,166343.0,1076161.0,1060677.0,40772.0,304901.0,397230.0,511098.0,432839.0,449934.0
20244,CS300007,육류판매,728333138829.0,15803943.0,550034943298.0,178298195531.0,96800531374.0,117674404294.0,96813268521.0,106140857967.0,132605881142.0,117769530794.0,60528664737.0,9993406952.0,138903718993.0,188508032186.0,223596004234.0,157062162122.0,10269814342.0,299508507325.0,384682685564.0,291090166.0,17227641869.0,73581743270.0,113959876628.0,159552420182.0,319578420752.0,11280429.0,4523514.0,2140386.0,2415582.0,2101404.0,2123838.0,2499219.0,2705591.0,1817923.0,108876.0,2011827.0,3738778.0,5076147.0,4680727.0,187588.0,6558440.0,8919702.0,18446.0,521667.0,1682619.0,2546081.0,4082074.0,6627234.0
20244,CS300019,의료기기,253948377492.0,555868.0,245542542534.0,8405834958.0,61772855750.0,47687567760.0,39104195136.0,43557896655.0,53420027233.0,6414107499.0,1991727459.0,666667.0,45983051293.0,107056192386.0,86695789526.0,14210231944.0,2445676.0,171123315306.0,66620890824.0,1286970.0,2664248625.0,13639163953.0,68879182411.0,75140502940.0,77419821236.0,494005.0,61863.0,109975.0,101351.0,84623.0,90788.0,107268.0,46858.0,15005.0,5.0,103715.0,200606.0,208107.0,43257.0,178.0,300070.0,241608.0,69.0,13888.0,43075.0,90068.0,115702.0,278878.0
20244,CS200002,외국어학원,83317646166.0,211081.0,75651145448.0,7666500718.0,17723707746.0,16973606479.0,13342244309.0,13408109564.0,14203477350.0,4971339196.0,2695161522.0,750325452.0,15802499969.0,15760041037.0,25247813942.0,20986999369.0,4769966397.0,35129828586.0,47329402944.0,64787185.0,1725612508.0,14428688595.0,52269900567.0,10713461356.0,3256781318.0,184206.0,26875.0,42193.0,42046.0,32456.0,31754.0,35757.0,18098.0,8777.0,2019.0,32157.0,37249.0,62410.0,63831.0,13415.0,81394.0,127433.0,525.0,8132.0,32579.0,132137.0,28063.0,7391.0
20244,CS200029,네일숍,15262517951.0,186818.0,11550838295.0,3711679656.0,1985226650.0,2436495624.0,2295573706.0,2269790875.0,2563751440.0,2599317788.0,1112361868.0,46845585.0,325574797.0,3617470580.0,4661554231.0,5913594481.0,697478277.0,2652712840.0,12397549128.0,45972599.0,2923241468.0,3798412887.0,3475133080.0,2853394046.0,1953088002.0,144180.0,42638.0,25569.0,29893.0,27791.0,28447.0,32480.0,30023.0,12615.0,698.0,3741.0,47006.0,54324.0,73873.0,7176.0,28230.0,157335.0,1197.0,46099.0,53652.0,36269.0,30712.0,17622.0
20244,CS300003,컴퓨터및주변장치판매,711509072863.0,7967148.0,652507974151.0,59001098712.0,114558961821.0,175307320383.0,107586623264.0,123951380930.0,131103687753.0,38479399090.0,20521699622.0,297856873.0,74527081110.0,235548569721.0,285061125363.0,114527819658.0,1546620138.0,232794377215.0,121517258320.0,1172850881.0,32188854013.0,68796485435.0,97301811275.0,104476691657.0,50374942284.0,5505015.0,2462133.0,1047085.0,1081810.0,1033843.0,1010123.0,1332154.0,1337558.0,1124575.0,83652.0,1253565.0,2350529.0,2384375.0,1569332.0,325695.0,3618735.0,3717697.0,284572.0,2267886.0,1878454.0,1374849.0,1005775.0,524915.0
20244,CS300009,청과상,1106034461655.0,39251539.0,827845932591.0,278188529064.0,160789907548.0,181000188606.0,156891037480.0,159533164061.0,169631634896.0,182519296029.0,95669233035.0,33049266426.0,270437881050.0,317570030643.0,337137811138.0,137313063167.0,10526409231.0,461218452581.0,557909899881.0,394506320.0,23362851566.0,93775371306.0,144999712630.0,229780554165.0,526815356458.0,27412843.0,11838696.0,5317271.0,5576876.0,5281730.0,5527303.0,5709663.0,7164006.0,4674690.0,229562.0,6049018.0,11715067.0,14130855.0,6816441.0,310596.0,16575882.0,21748245.0,25188.0,905063.0,2999732.0,5627561.0,8981332.0,19785267.0
20244,CS300016,안경,122512201016.0,1292127.0,86804987440.0,35707213576.0,17967135351.0,18046528302.0,16447184418.0,16543354343.0,17800785026.0,22090007317.0,13617206259.0,1197134.0,5613703810.0,31956866857.0,40931938615.0,42290569443.0,1717925157.0,55266986280.0,65711193386.0,1036420945.0,18331444357.0,23831272996.0,26956823657.0,28938447605.0,21879682287.0,948200.0,343927.0,189112.0,200619.0,176162.0,184397.0,197910.0,209871.0,134056.0,275.0,62861.0,305081.0,393361.0,498795.0,31754.0,463050.0,823822.0,32981.0,353984.0,269391.0,233959.0,235397.0,161068.0
20244,CS300031,가구,142137144843.0,437477.0,97192871492.0,44944273351.0,17577292996.0,20215738108.0,21731049570.0,16563034129.0,21105756689.0,24929423578.0,20014849773.0,24220154.0,8222346786.0,42812910652.0,59541993541.0,30570332773.0,965340937.0,62861035238.0,65852566878.0,125918592.0,3914571320.0,21880249586.0,29721585249.0,35401520288.0,37669757087.0,306971.0,130506.0,63555.0,62686.0,57674.0,55055.0,68001.0,70607.0,59899.0,568.0,54036.0,117164.0,170326.0,91319.0,4064.0,158316.0,234766.0,724.0,41876.0,99212.0,80845.0,85215.0,85216.0
20244,CS300033,철물점,68161751250.0,1375440.0,58759683409.0,9402067841.0,12669168095.0,12215328556.0,11528211908.0,10188194339.0,12158780511.0,7679459128.0,1722608713.0,49495761.0,16654179614.0,23153519558.0,20709160943.0,7194493955.0,400901419.0,31403702118.0,21555696777.0,6114493.0,1504348738.0,5959446078.0,9424895531.0,14366604226.0,21697648769.0,1152804.0,222636.0,241840.0,235178.0,220082.0,226216.0,229488.0,180348.0,42288.0,937.0,393405.0,415056.0,409128.0,155167.0,1747.0,739864.0,324369.0,885.0,46623.0,154948.0,197587.0,284362.0,379773.0
20244,CS100004,양식음식점,372102952020.0,8008121.0,259969680847.0,112133271173.0,41063374642.0,54243725534.0,53893407191.0,51846926996.0,58922246484.0,65398559783.0,46734711390.0,18216930374.0,3028094314.0,104226246166.0,50601594528.0,132658825325.0,63371261313.0,145639228209.0,140558433741.0,3271333301.0,64917046124.0,91080555571.0,59434178819.0,43295610961.0,24196728454.0,5705434.0,2302687.0,981946.0,1190016.0,1159455.0,1128764.0,1245253.0,1276836.0,1025851.0,240330.0,155769.0,3164230.0,1255992.0,2569279.0,622521.0,3270590.0,3869200.0,138650.0,1897581.0,2175840.0,1430560.0,1026496.0,470584.0
20244,CS100009,호프-간이주점,825883330136.0,18248963.0,569577914646.0,256305415490.0,91196075810.0,114979779731.0,109975556995.0,113383373810.0,140043128300.0,157560188090.0,98745227400.0,195131941270.0,10859216066.0,52166339313.0,31161283165.0,195799066158.0,340765484164.0,466546487047.0,253738243611.0,7196995530.0,171049033057.0,205809149226.0,136799456543.0,126012424062.0,73415983065.0,12741486.0,5507477.0,2188090.0,2574094.0,2472844.0,2508915.0,2997543.0,3254667.0,2252810.0,2963400.0,632663.0,2772391.0,1524543.0,4661414.0,5694552.0,9603820.0,7417315.0,249443.0,4666106.0,4866019.0,2960102.0,2666651.0,1612861.0
20244,CS100010,커피-음료,732275078706.0,93802137.0,548121163887.0,184153914819.0,101872778690.0,114819959867.0,106837361025.0,109133875656.0,115457188649.0,102170316099.0,81983598720.0,4688225529.0,110259006839.0,258374817697.0,179720494586.0,145615929420.0,33616604635.0,283433675814.0,351988028381.0,10565459686.0,150812159133.0,179791834257.0,131410668320.0,103818538425.0,59022906191.0,71797196.0,22004941.0,13863213.0,14998033.0,13969155.0,14267616.0,14699179.0,12130954.0,9873987.0,325379.0,21139999.0,31774509.0,21648896.0,15997640.0,2915714.0,41020875.0,46812490.0,1629997.0,21523423.0,25675467.0,17904792.0,14082547.0,7016939.0
20244,CS200008,한의원,236784522335.0,6952203.0,191435074683.0,45349447652.0,46913996797.0,41347920426.0,30716558008.0,29868463500.0,42588135952.0,40442945980.0,4906501672.0,29218080.0,30275769066.0,85478696861.0,71321803558.0,49003234201.0,675800569.0,89230862974.0,145604128340.0,244382735.0,13849234308.0,37997874298.0,51189901965.0,57845859874.0,73707738123.0,5868323.0,1083880.0,1383235.0,1227028.0,987900.0,983452.0,1286708.0,929278.0,154602.0,153.0,1185157.0,2303036.0,2036032.0,1420940.0,6885.0,3000629.0,3937683.0,11684.0,320589.0,823690.0,1108855.0,1461643.0,3211835.0
20244,CS200030,피부관리실,53407380943.0,269828.0,41740157280.0,11667223663.0,8276180885.0,9155633174.0,7635302615.0,8366153272.0,8306887334.0,8932742836.0,2734480827.0,645569259.0,2594254443.0,13092009012.0,15590906815.0,17725177277.0,3759464137.0,13300682501.0,38295307734.0,80624020.0,9438624976.0,15624067880.0,10406670843.0,9282274562.0,6763294719.0,202684.0,67144.0,39052.0,42240.0,36050.0,40859.0,44483.0,46896.0,20248.0,5507.0,14710.0,68435.0,76783.0,89629.0,14764.0,70138.0,193939.0,1631.0,67135.0,87146.0,44584.0,37558.0,26011.0
20244,CS300008,수산물판매,1419898900014.0,20705387.0,880634743193.0,539264156821.0,132800645383.0,197598050618.0,174456975397.0,160095426854.0,215683644941.0,340079193333.0,199184963488.0,43724954073.0,223342569555.0,286634960732.0,354425864685.0,472281254465.0,39489296504.0,696851221435.0,499524047854.0,775304585.0,108405838220.0,240798942127.0,209947985053.0,242601842692.0,393845356626.0,12647584.0,8057803.0,2052735.0,2661994.0,2513701.0,2362464.0,3056690.0,5017898.0,3039905.0,365971.0,2784091.0,5024100.0,6144308.0,5983172.0,403745.0,9941186.0,9458144.0,13214.0,1522396.0,3197071.0,2959792.0,4114371.0,7592483.0
20244,CS300015,가방,51662846609.0,1438168.0,35396899193.0,16265947416.0,7080869201.0,7921473377.0,6519858524.0,6388321241.0,7486376850.0,8579433936.0,7686513480.0,6657669.0,1460678620.0,12721487950.0,17561495196.0,18437460212.0,1475066962.0,18286168165.0,31249730702.0,320372694.0,6940738813.0,12294208938.0,11468514195.0,8358278456.0,10153785771.0,905007.0,533161.0,161377.0,184681.0,183526.0,175470.0,199953.0,282874.0,250287.0,604.0,53984.0,335747.0,474905.0,508706.0,64222.0,503000.0,921942.0,18101.0,287271.0,339837.0,288580.0,231182.0,259967.0
20244,CS300026,완구,28147005441.0,1708111.0,16937111391.0,11209894050.0,2636950266.0,3780047115.0,3694822029.0,3176824229.0,3648467752.0,6463889359.0,4746004691.0,6630054.0,983984245.0,7263998495.0,9480419532.0,9621521910.0,790451205.0,15603872761.0,11689730932.0,550738753.0,4728510390.0,8707963430.0,7563919975.0,2504502266.0,3237968883.0,981704.0,726407.0,150217.0,177574.0,163700.0,232394.0,257819.0,419249.0,307158.0,187.0,59446.0,314105.0,591632.0,718829.0,23912.0,660952.0,1043651.0,77276.0,617894.0,524834.0,321016.0,98702.0,64883.0
20244,CS100003,일식음식점,286778302805.0,6643257.0,221751496460.0,65026806345.0,38826660717.0,45491106830.0,43231587777.0,45128206767.0,49073934369.0,40874144314.0,24152662031.0,9135560119.0,696685166.0,86944665881.0,23275180930.0,110365135547.0,56361075162.0,122112110612.0,90027298651.0,2723702869.0,48075251046.0,63084947829.0,41309098494.0,34347602748.0,22598885492.0,5222970.0,1420287.0,961035.0,1089222.0,1021324.0,1042428.0,1108961.0,834483.0,585804.0,123262.0,38917.0,2995068.0,735233.0,2210003.0,540774.0,2946760.0,2855889.0,146062.0,1574769.0,1658472.0,1075449.0,883915.0,463959.0
20244,CS200001,일반교습학원,886141566366.0,2878978.0,702839770037.0,183301796329.0,152512438056.0,159696113735.0,120513020222.0,122910205058.0,147207992966.0,112363835516.0,70937960813.0,8736836889.0,96843763934.0,114237843659.0,252821119841.0,329678552773.0,83823449270.0,368692424905.0,513738079048.0,1574493609.0,4614172454.0,48796054153.0,576415140423.0,228648511032.0,22381258346.0,2257962.0,621016.0,489456.0,504943.0,386971.0,387785.0,488807.0,370509.0,250507.0,32889.0,361244.0,390371.0,819898.0,1014742.0,259834.0,1146446.0,1723349.0,7457.0,22361.0,187555.0,1889681.0,697139.0,65600.0
20244,CS200025,자동차수리,302742883916.0,1573021.0,261968478082.0,40774405834.0,53250607769.0,56376075462.0,46717260410.0,48851918107.0,56772616334.0,38363705717.0,2410700117.0,48754208.0,48815106988.0,85939538515.0,109058698328.0,58044296234.0,836489643.0,189320211645.0,66941100131.0,36897539.0,8822697506.0,43159337153.0,59441932573.0,72717014976.0,72066540303.0,1342885.0,230136.0,291035.0,277849.0,238712.0,248621.0,286668.0,213357.0,16779.0,317.0,334271.0,475451.0,543946.0,216891.0,2145.0,1012625.0,357666.0,340.0,53341.0,250103.0,316746.0,366353.0,383233.0
20244,CS200037,노래방,124518294232.0,4698961.0,81492216859.0,43026077373.0,12071669544.0,17400788719.0,15971353739.0,16367838019.0,19680566838.0,25467018536.0,17559058837.0,46648429939.0,1988809977.0,1223218511.0,3552678293.0,21550680866.0,49554476646.0,91221370298.0,22562598391.0,1559587047.0,14048219811.0,20468660132.0,23380432518.0,33562767254.0,20764044706.0,3045831.0,1653130.0,504391.0,611581.0,590001.0,590522.0,749336.0,947695.0,705435.0,776075.0,45603.0,237115.0,525634.0,1521999.0,1592535.0,2779358.0,1860029.0,341678.0,1946448.0,1183522.0,479652.0,459855.0,228249.0
20194,CS200029,네일숍,11856801203.0,174834.0,8899489952.0,2957311251.0,1702328305.0,1788768836.0,1696065170.0,1676420328.0,2035907313.0,2044403700.0,912907551.0,75483477.0,194005897.0,2394482124.0,3546134296.0,4880546908.0,766148501.0,1844249203.0,9835894813.0,86179100.0,2733486106.0,3574953519.0,2748743084.0,1586391352.0,950390858.0,128683.0,46151.0,23383.0,25576.0,23074.0,25867.0,30783.0,31004.0,15147.0,664.0,2974.0,37248.0,54108.0,72354.0,7486.0,40506.0,133207.0,2657.0,51270.0,52115.0,35041.0,21706.0,10927.0
20244,CS300001,슈퍼마켓,1152505770249.0,103697134.0,842703703257.0,309802066992.0,167937647591.0,178094834769.0,158883483660.0,160986481306.0,176801255931.0,171060508652.0,138741558340.0,36099690417.0,158583909487.0,215759159756.0,266041450770.0,359199079355.0,116822480464.0,572336726657.0,520077082027.0,6570688459.0,99803083471.0,194710382001.0,227461042181.0,269372798549.0,294496231389.0,76456359.0,27240775.0,15236437.0,16043890.0,14661198.0,14909994.0,15604840.0,14689103.0,12551672.0,4007163.0,16133156.0,18226556.0,20232297.0,32635425.0,12462537.0,56826366.0,45314050.0,1646050.0,14599100.0,22519622.0,20883581.0,22200844.0,20291231.0
20244,CS300020,서적,90748666832.0,1690044.0,76608162966.0,14140503866.0,17068639930.0,15924282323.0,14195057594.0,13322715215.0,16097467904.0,8164757514.0,5975746352.0,25440355.0,11034179643.0,24183315689.0,37760396951.0,16121247748.0,1624086446.0,33814501024.0,42827690786.0,739564790.0,6904313960.0,12724105868.0,22940280996.0,15838215653.0,17495777442.0,1172489.0,517555.0,234565.0,238374.0,232200.0,217138.0,250212.0,260207.0,257348.0,403.0,153305.0,423957.0,602255.0,463449.0,46675.0,662230.0,971139.0,46404.0,239835.0,289644.0,504848.0,331351.0,221293.0
20244,CS300022,화장품,366696506573.0,3987460.0,297680739389.0,69015767184.0,57046575006.0,62488514495.0,53525787087.0,61371911586.0,63247951215.0,43220553909.0,25795213275.0,3322542486.0,34424702281.0,103785713893.0,125116520414.0,86001509283.0,14045518216.0,117505195067.0,228204947818.0,1594940525.0,38252171770.0,75908507340.0,87860889057.0,74387532602.0,67706101605.0,2832133.0,1155327.0,540055.0,584106.0,538857.0,558853.0,610262.0,671088.0,484239.0,55104.0,383569.0,1017103.0,1287501.0,1061131.0,183052.0,1257337.0,2646427.0,58452.0,731258.0,764698.0,632498.0,721922.0,994930.0
20244,CS300035,인테리어,55647728929.0,887151.0,46007997287.0,9639731642.0,9005380585.0,10137482369.0,7420538713.0,10992874575.0,8451721045.0,8470599569.0,1169132073.0,278256103.0,15518610132.0,16151222684.0,18314042900.0,5083744639.0,301852471.0,27239173096.0,16551999208.0,156649009.0,1535749310.0,6314939479.0,6890011300.0,13319572913.0,15574250297.0,730433.0,156718.0,147577.0,146048.0,136992.0,144791.0,155025.0,125459.0,31259.0,1769.0,225673.0,269015.0,269574.0,118922.0,2198.0,442718.0,300588.0,10580.0,31306.0,86778.0,121562.0,190419.0,302641.0
20244,CS300036,조명용품,410029197576.0,4152318.0,377581599052.0,32447598524.0,84306500353.0,79899224956.0,69615187457.0,71878728239.0,71881958047.0,27119461445.0,5328137079.0,855098417.0,103174935800.0,123869331668.0,148813991837.0,32733334790.0,582505064.0,214189975012.0,87414719863.0,49255969.0,6521828324.0,31015401036.0,66601416915.0,110582046398.0,86834717566.0,3564690.0,587628.0,751883.0,763395.0,670102.0,682701.0,696609.0,475528.0,112100.0,33022.0,1019060.0,1261818.0,1368636.0,427543.0,42239.0,2327986.0,937563.0,11330.0,147515.0,363201.0,507919.0,953103.0,1282487.0
20244,CS100008,분식전문점,320321871869.0,27931532.0,240415824391.0,79906047478.0,44060086865.0,50820667426.0,46691100638.0,48009934511.0,50834034951.0,46939558362.0,32966489116.0,6785033413.0,29785362970.0,107982249631.0,55106794397.0,97835463466.0,22826967992.0,140856806333.0,143242662229.0,4376253506.0,45992215667.0,66539321649.0,70330470636.0,60798396295.0,36062832829.0,21311662.0,6619870.0,4019882.0,4481755.0,4138931.0,4259279.0,4411815.0,3872168.0,2747702.0,436483.0,3139175.0,9110899.0,5068971.0,8486252.0,1689752.0,12633715.0,13920083.0,479584.0,4524839.0,6291074.0,6341615.0,5562053.0,3354609.0
20244,CS200003,예술학원,148068347869.0,620648.0,122216993130.0,25851354739.0,25679376036.0,27332551425.0,22520912895.0,21564685949.0,25119466825.0,19827598954.0,6023755785.0,653227394.0,12444279667.0,24875852960.0,49050133379.0,50999180119.0,10045674350.0,59357292145.0,87377140648.0,502132586.0,7132276935.0,21049296085.0,77674219249.0,34928715896.0,5447792042.0,534401.0,86247.0,115286.0,116130.0,101650.0,94037.0,107298.0,65883.0,20364.0,2381.0,49790.0,105378.0,227866.0,207041.0,28192.0,241099.0,375135.0,2592.0,34077.0,118638.0,360578.0,78620.0,21729.0
20244,CS200016,당구장,35378124484.0,1724996.0,24878238770.0,10499885714.0,4550426487.0,5015379799.0,4963155223.0,4997022961.0,5352254300.0,5956465222.0,4543420492.0,2114855312.0,1286005230.0,3439721758.0,6253726860.0,14288321531.0,7995493793.0,26041357652.0,7732044540.0,489732209.0,3265682408.0,4745753138.0,6745009416.0,9783681744.0,8743543295.0,1141650.0,583346.0,204344.0,232068.0,222694.0,223879.0,258665.0,334064.0,249282.0,123260.0,16823.0,100555.0,302706.0,717965.0,463687.0,1455260.0,239812.0,50685.0,198456.0,192682.0,273663.0,504699.0,474857.0
20244,CS200032,가전제품수리,9680224678.0,120995.0,8651196732.0,1029027946.0,1766402560.0,2142067051.0,1394727713.0,1734898963.0,1613100445.0,911668297.0,117359649.0,1004303.0,1617113402.0,3221484214.0,3740550990.0,1061341596.0,38730173.0,5173394606.0,3293841071.0,12932206.0,237161005.0,1075647513.0,1826405032.0,2108777901.0,3206529910.0,104569.0,16426.0,22505.0,21912.0,17354.0,20012.0,22786.0,13115.0,3311.0,665.0,20626.0,36976.0,41133.0,18203.0,3392.0,69675.0,43232.0,1108.0,8550.0,15687.0,22160.0,25725.0,39711.0
